segment_id,asset_name,source_row,translation_ru
gameplay:GameplayStrings_Flashback:227:SPY_EngineOn,GameplayStrings_Flashback,227,"Слушай, как он урчит!"
gameplay:GameplayStrings_Flashback:228:SPY_BioFuel,GameplayStrings_Flashback,228,Биотопливо из кукурузы
gameplay:GameplayStrings_Flashback:229:SPY_MadsSecretCar,GameplayStrings_Flashback,229,Как она умудрилась поднять эту штуку на второй этаж?
gameplay:GameplayStrings_Flashback:230:SPY_IntroClueA,GameplayStrings_Flashback,230,Выбор за тобой! Кого ты обвинишь?
gameplay:GameplayStrings_Flashback:231:SPY_IntroClueB,GameplayStrings_Flashback,231,"Если нет ни малейшей догадки — просто угадай. (Это же честно, правда?)"
gameplay:GameplayStrings_Flashback:232:SPY_AccuseMadsHeader,GameplayStrings_Flashback,232,Обвинить проф. Монстронг
gameplay:GameplayStrings_Flashback:233:SPY_AccuseMadsHeaderB,GameplayStrings_Flashback,233,Раскрыть автомобильный инцидент
gameplay:GameplayStrings_Flashback:234:SPY_AccuseGuyHeader,GameplayStrings_Flashback,234,Обвинить проф. Гисборна
gameplay:GameplayStrings_Flashback:235:SPY_AccuseGuyHeaderB,GameplayStrings_Flashback,235,Раскрыть международный заговор
gameplay:GameplayStrings_Flashback:236:SPY_AccuseChefHeader,GameplayStrings_Flashback,236,Обвинить повара Кэллиона
gameplay:GameplayStrings_Flashback:237:SPY_AccuseChefHeaderB,GameplayStrings_Flashback,237,Раскрыть необычный рецепт
gameplay:GameplayStrings_Flashback:238:SPY_ClueMadsA,GameplayStrings_Flashback,238,Ты решил обвинить проф. Монстронг!
gameplay:GameplayStrings_Flashback:239:SPY_ClueMadsB,GameplayStrings_Flashback,239,Отказ! Отказ! Отказ!
gameplay:GameplayStrings_Flashback:240:SPY_ClueMadsC,GameplayStrings_Flashback,240,Сначала укажи мотив преступления: Горацио отказывал ей во всём.
gameplay:GameplayStrings_Flashback:241:SPY_ClueMadsD,GameplayStrings_Flashback,241,Один или два болта? Это не сходится с уликами.
gameplay:GameplayStrings_Flashback:242:SPY_ClueMadsE,GameplayStrings_Flashback,242,Поймай её на лжи о похищенных запасах…
gameplay:GameplayStrings_Flashback:243:SPY_ClueEvidence,GameplayStrings_Flashback,243,Собери улики со стола.
gameplay:GameplayStrings_Flashback:244:SPY_ClueMadsF,GameplayStrings_Flashback,244,"Она украла медные болты, но фонтану нужны…"
gameplay:GameplayStrings_Flashback:245:SPY_ClueMadsG,GameplayStrings_Flashback,245,И ещё одна ложь про фонтан! Ты на верном пути.
gameplay:GameplayStrings_Flashback:246:SPY_ClueMadsH,GameplayStrings_Flashback,246,Ты видел эти наклейки с наградами где-нибудь ещё?
gameplay:GameplayStrings_Flashback:247:SPY_ClueMadsI,GameplayStrings_Flashback,247,Расставь все пять наград в хронологическом порядке.
gameplay:GameplayStrings_Flashback:248:SPY_ClueMadsJ,GameplayStrings_Flashback,248,20 лет мастерства: это 1943 год.
gameplay:GameplayStrings_Flashback:249:SPY_ClueMadsK,GameplayStrings_Flashback,249,"Расставь награды за мастерство Монстронг по порядку, чтобы открыть её ящик с инструментами."
gameplay:GameplayStrings_Flashback:250:SPY_ClueMadsL,GameplayStrings_Flashback,250,"Врум, врум!"
gameplay:GameplayStrings_Flashback:251:SPY_ClueMadsM,GameplayStrings_Flashback,251,"...и узнай, что она строила суперкар!"
gameplay:GameplayStrings_Flashback:252:SPY_ClueMadsN,GameplayStrings_Flashback,252,"Найди, что не так на этом фото."
gameplay:GameplayStrings_Flashback:253:SPY_ClueMadsO,GameplayStrings_Flashback,253,Внимательно посмотри на фон.
gameplay:GameplayStrings_Flashback:254:SPY_ClueMadsP,GameplayStrings_Flashback,254,"Узнай, что её преступление произошло после «Комнаты соперников»!"
gameplay:GameplayStrings_Flashback:255:SPY_ClueMadsQ,GameplayStrings_Flashback,255,"Похоже, профессор Монстронг всё-таки не виновата. Неловко."
gameplay:GameplayStrings_Flashback:256:SPY_ClueGuyA,GameplayStrings_Flashback,256,Ты решил обвинить профессора Гизборна!
gameplay:GameplayStrings_Flashback:257:SPY_ClueGuyB,GameplayStrings_Flashback,257,Король мёртв! Да здравствует...
gameplay:GameplayStrings_Flashback:258:SPY_ClueGuyC,GameplayStrings_Flashback,258,Сначала укажи мотив преступления: Гай следующий в очереди на пост директора!
gameplay:GameplayStrings_Flashback:259:SPY_ClueGuyD,GameplayStrings_Flashback,259,Почему бы это не могло быть празднованием дня рождения Горацио?
gameplay:GameplayStrings_Flashback:260:SPY_ClueGuyE,GameplayStrings_Flashback,260,Поймай его на лжи про «Операцию Рэйо»...
gameplay:GameplayStrings_Flashback:261:SPY_ClueGuyF,GameplayStrings_Flashback,261,В его первом заявлении что-то не так.
gameplay:GameplayStrings_Flashback:262:SPY_ClueGuyG,GameplayStrings_Flashback,262,И ещё одна ложь про его недавние поездки. Ты на верном пути.
gameplay:GameplayStrings_Flashback:263:SPY_ClueGuyH,GameplayStrings_Flashback,263,Расставь операции профессора по порядку.
gameplay:GameplayStrings_Flashback:264:SPY_ClueGuyI,GameplayStrings_Flashback,264,Проведи линию от тайника Гая к месту каждого ограбления.
gameplay:GameplayStrings_Flashback:265:SPY_ClueGuyJ,GameplayStrings_Flashback,265,"Расставь ограбления Гизборна по порядку, чтобы открыть его портфель."
gameplay:GameplayStrings_Flashback:266:SPY_ClueGuyK,GameplayStrings_Flashback,266,Ты видел эти подсолнухи где-нибудь ещё?
gameplay:GameplayStrings_Flashback:267:SPY_ClueGuyL,GameplayStrings_Flashback,267,"...и узнай, что он планировал ограбить директора!"
gameplay:GameplayStrings_Flashback:268:SPY_ClueGuyM,GameplayStrings_Flashback,268,Есть какие-нибудь чеки?
gameplay:GameplayStrings_Flashback:269:SPY_ClueGuyN,GameplayStrings_Flashback,269,Но это было ради благих целей.
gameplay:GameplayStrings_Flashback:270:SPY_ClueGuyO,GameplayStrings_Flashback,270,"Похоже, профессор Гизборн всё-таки не виноват. Неловко."
gameplay:GameplayStrings_Flashback:271:SPY_ClueChefA,GameplayStrings_Flashback,271,Ты решил обвинить повара Кэллиона!
gameplay:GameplayStrings_Flashback:272:SPY_ClueChefB,GameplayStrings_Flashback,272,Деньги — мотив многих преступлений.
gameplay:GameplayStrings_Flashback:273:SPY_ClueChefC,GameplayStrings_Flashback,273,Сначала укажи мотив преступления: повар расстроен сокращением бюджета.
gameplay:GameplayStrings_Flashback:274:SPY_ClueChefD,GameplayStrings_Flashback,274,Тебе стоит заглянуть в свод правил повара.
gameplay:GameplayStrings_Flashback:275:SPY_ClueChefE,GameplayStrings_Flashback,275,Правда скрыта в сносках.
gameplay:GameplayStrings_Flashback:276:SPY_ClueChefF,GameplayStrings_Flashback,276,"Разоблачи ложь о том, что он сделал с приманкой."
gameplay:GameplayStrings_Flashback:277:SPY_ClueChefG,GameplayStrings_Flashback,277,И ещё одно противоречие в его своде правил. Ты на верном пути.
gameplay:GameplayStrings_Flashback:278:SPY_ClueChefH,GameplayStrings_Flashback,278,Ты видел точки или штрихи где-нибудь ещё?
gameplay:GameplayStrings_Flashback:279:SPY_ClueChefH2,GameplayStrings_Flashback,279,"Первая буква — «Б», как «Брокколи»…"
gameplay:GameplayStrings_Flashback:280:SPY_ClueChefI,GameplayStrings_Flashback,280,"Расшифруй закодированные рецепты повара, чтобы открыть его портфель."
gameplay:GameplayStrings_Flashback:281:SPY_ClueChefJ,GameplayStrings_Flashback,281,В воде теперь кровь.
gameplay:GameplayStrings_Flashback:282:SPY_ClueChefK,GameplayStrings_Flashback,282,"...и узнай, что он кормил акул!"
gameplay:GameplayStrings_Flashback:283:SPY_ClueChefL,GameplayStrings_Flashback,283,Повар записал свои мотивы где-то.
gameplay:GameplayStrings_Flashback:284:SPY_ClueChefM,GameplayStrings_Flashback,284,Но это было ради вашей безопасности.
gameplay:GameplayStrings_Flashback:285:SPY_ClueChefN,GameplayStrings_Flashback,285,"Похоже, повар Кэллион не виноват... или всё-таки да?"
gameplay:GameplayStrings_Flashback:286:SPY_BiofuelCallout,GameplayStrings_Flashback,286,Биотопливо повара Кэллиона
gameplay:GameplayStrings_Flashback:287:SPY_NuclearSabotage,GameplayStrings_Flashback,287,«Ого! На всех местах преступлений обнаружены следы ядерных отходов. Но у кого есть доступ к такой технологии?»
gameplay:GameplayStrings_Flashback:288:SPY_WhiskLabel,GameplayStrings_Flashback,288,"Я не знал, что у повара такая каша в голове."
gameplay:GameplayStrings_Flashback:289:SPY_KnifeLabel,GameplayStrings_Flashback,289,У повара открутилась гайка!
gameplay:GameplayStrings_Flashback:290:SPY_SpatulaLabel,GameplayStrings_Flashback,290,"Спокойно, не выходи из себя."
gameplay:GameplayStrings_Flashback:291:SPY_StrawLabel,GameplayStrings_Flashback,291,Дела становятся безумными.
gameplay:GameplayStrings_Flashback:292:SPY_NuclearCodes,GameplayStrings_Flashback,292,[Ядерные коды]<br>Вино<br>Милкшейк<br>Капкейк<br>Панкейк<br>Кухонный шкаф
gameplay:GameplayStrings_Flashback:293:SPY_NuclearCodesHeader,GameplayStrings_Flashback,293,Ядерные коды
gameplay:GameplayStrings_Flashback:294:SPY_WireCutWarning,GameplayStrings_Flashback,294,Перерезать этот провод?<br><color=red>Если ошибусь — всё пропало!</color>
gameplay:GameplayStrings_Flashback:295:SPY_KnifeGuy,GameplayStrings_Flashback,295,Кинжал профессора Гизборна
gameplay:GameplayStrings_Flashback:296:SPY_KnifeChef,GameplayStrings_Flashback,296,Нож повара Кэллиона
gameplay:GameplayStrings_Flashback:297:SPY_KnifeMads,GameplayStrings_Flashback,297,Канцелярский нож профессора Монстронг
gameplay:GameplayStrings_Flashback:298:SPY_KnifeMadsLabel,GameplayStrings_Flashback,298,"Могучее оружие, если она чувствует себя загнанной в угол."
gameplay:GameplayStrings_Flashback:299:SPY_NukeBattery,GameplayStrings_Flashback,299,<color=red>Перегрев ядерного реактора!</color>
gameplay:GameplayStrings_Flashback:300:SPY_NukeJoke,GameplayStrings_Flashback,300,"Хорошо, что у профессора был под рукой счётчик Гейгера."
gameplay:GameplayStrings_Flashback:301:SPY_Glasses,GameplayStrings_Flashback,301,У Виндзора не может быть столько друзей.
gameplay:GameplayStrings_Flashback:302:SPY_HotStuff,GameplayStrings_Flashback,302,"«Заметка себе: сегодня я не умру, горячая штучка»."
gameplay:GameplayStrings_Flashback:303:SPY_EscapistTimes,GameplayStrings_Flashback,303,«Время эскапистов» – «Курение признано причиной смерти в четырёх из пяти убийств»
gameplay:GameplayStrings_Flashback:304:SPY_Armor1,GameplayStrings_Flashback,304,"Должно быть, для большой двери."
gameplay:GameplayStrings_Flashback:305:SPY_Armor2,GameplayStrings_Flashback,305,"Это же <i>рыцарские</i> доспехи, приятель."
gameplay:GameplayStrings_Flashback:306:SPY_ExhibitA,GameplayStrings_Flashback,306,«Вещдок А: Опора перched Горацио… корродирована в слабых местах. Это было тактически…»
gameplay:GameplayStrings_Flashback:307:SPY_ExhibitB,GameplayStrings_Flashback,307,"«Вещдок Б: Основание пусковой площадки тоже корродировано, на стабилизаторе обнаружены брызги кислоты…»"
gameplay:GameplayStrings_Flashback:308:SPY_ExhibitC,GameplayStrings_Flashback,308,"«Вещдок В: Подозрительная активность в шахте лифта. Та же самая субстанция, что и на других местах преступления, ослабила стены…»"
gameplay:GameplayStrings_Flashback:309:SPY_ExhibitD,GameplayStrings_Flashback,309,"«Вещдок Г: Эти огурцы слегка светятся, как та субстанция, которую я находил. Токсичны? Облучены? Проведу тесты…»"
gameplay:GameplayStrings_Flashback:310:SPY_ExhibitE,GameplayStrings_Flashback,310,"«Похоже, на каждом месте преступления есть следы радиоактивной кислоты… Надеюсь, это не навредит моему здоровью»."
gameplay:GameplayStrings_Flashback:311:SPY_WhoWouldKill,GameplayStrings_Flashback,311,«Кто мог бы захотеть убить Горацио? Ну… много кто».
gameplay:GameplayStrings_Flashback:312:SPY_GuyChair,GameplayStrings_Flashback,312,Здесь Гай размышляет?
gameplay:GameplayStrings_Flashback:313:SPY_Train,GameplayStrings_Flashback,313,Эта неделя и вправду вышла из колеи.
gameplay:GameplayStrings_Flashback:314:SPY_MadsPapers,GameplayStrings_Flashback,314,Напоминание: найти еще пару запчастей для секретного проекта. Никто их не заметит…
gameplay:GameplayStrings_Flashback:315:SPY_Screwed,GameplayStrings_Flashback,315,"Если мы не решим это, нам конец."
gameplay:GameplayStrings_Flashback:316:SPY_PaperTowels,GameplayStrings_Flashback,316,Кто-то должен убрать этот бардак.
gameplay:GameplayStrings_Flashback:317:SPY_Anvil,GameplayStrings_Flashback,317,"Лучше продолжать ковать железо, пока горячо."
gameplay:GameplayStrings_Flashback:318:SPY_RocketCar,GameplayStrings_Flashback,318,"Это… машина с ракетой на крыше? Хорошо, что она от этой идеи отказалась."
gameplay:GameplayStrings_Flashback:319:SPY_Drumset,GameplayStrings_Flashback,319,Я ищу улику… или тарелку!
gameplay:GameplayStrings_Flashback:320:SPY_CatClock,GameplayStrings_Flashback,320,Ты на меня смотришь?
gameplay:GameplayStrings_Flashback:321:SPY_ChefTypewriter,GameplayStrings_Flashback,321,Горацио… У меня просто нет слов. Ты не можешь так со мной поступать и игнорировать меня!
gameplay:GameplayStrings_Flashback:322:SPY_ChefFiles,GameplayStrings_Flashback,322,"Заявка на усиление протоколов безопасности, попытка №9"
gameplay:GameplayStrings_Flashback:323:SPY_Table,GameplayStrings_Flashback,323,Давай отложим это на потом.
gameplay:GameplayStrings_Flashback:324:SPY_Globe,GameplayStrings_Flashback,324,"Интересно, куда меня отправят, если меня отчислят…"
gameplay:GameplayStrings_Flashback:325:SPY_EscapistTimes1,GameplayStrings_Flashback,325,«Время эскапистов» – «Курение признано причиной смерти в четырёх из пяти убийств»
gameplay:GameplayStrings_Flashback:326:SPY_PuzzleMads,GameplayStrings_Flashback,326,Добуриться до правды
gameplay:GameplayStrings_Flashback:327:SPY_GetAccused,GameplayStrings_Flashback,327,Тебя подставили
gameplay:GameplayStrings_Flashback:328:SPY_GetAccusedA,GameplayStrings_Flashback,328,"Ты думал, что нашёл виновника…"
gameplay:GameplayStrings_Flashback:329:SPY_GetAccusedB,GameplayStrings_Flashback,329,Но все повернулись против тебя. Пора заняться расследованием.
gameplay:GameplayStrings_Flashback:330:SPY_MadsInvA,GameplayStrings_Flashback,330,Загляни в кабинет повара Кэллиона и одолжи немного топлива.
gameplay:GameplayStrings_Flashback:331:SPY_MadsInvB,GameplayStrings_Flashback,331,Залей его!
gameplay:GameplayStrings_Flashback:332:SPY_MadsInvC,GameplayStrings_Flashback,332,Потом зайди в кабинет Монстра. Заправь экспериментальный двигатель.
gameplay:GameplayStrings_Flashback:333:SPY_MadsInvD,GameplayStrings_Flashback,333,Первая передача = черепаха. Вторая передача = акула…
gameplay:GameplayStrings_Flashback:334:SPY_MadsInvE,GameplayStrings_Flashback,334,Какая из них черепаха? А какая акула?
gameplay:GameplayStrings_Flashback:335:SPY_MadsInvF,GameplayStrings_Flashback,335,"Открой гараж, сопоставив животных с номерными знаками…"
gameplay:GameplayStrings_Flashback:336:SPY_MadsInvG,GameplayStrings_Flashback,336,И забирай огромный бур!
gameplay:GameplayStrings_Flashback:337:SPY_GuyInvA,GameplayStrings_Flashback,337,"Далее, зайди в кабинет джентльмен-вора: Гая Гисборна."
gameplay:GameplayStrings_Flashback:338:SPY_GuyInvB,GameplayStrings_Flashback,338,Найди на его столе подозрительное кольцо и картину.
gameplay:GameplayStrings_Flashback:339:SPY_GuyInvC,GameplayStrings_Flashback,339,"Используй их вместе, чтобы вскрыть запертый шкаф профессора."
gameplay:GameplayStrings_Flashback:340:SPY_GuyInvD,GameplayStrings_Flashback,340,…И унеси его счетчик Гейгера.
gameplay:GameplayStrings_Flashback:341:SPY_GuyInvE,GameplayStrings_Flashback,341,Этот символ глаза мне что-то напоминает…
gameplay:GameplayStrings_Flashback:342:SPY_GuyInvF,GameplayStrings_Flashback,342,Форма этих зданий мне что-то говорит…
gameplay:GameplayStrings_Flashback:343:SPY_GuyInvG,GameplayStrings_Flashback,343,Фигуры на этом кольце мне что-то напоминают…
gameplay:GameplayStrings_Flashback:344:SPY_GuyInvH,GameplayStrings_Flashback,344,Красивая картина!
gameplay:GameplayStrings_Flashback:345:SPY_InvKnockClue,GameplayStrings_Flashback,345,Тук-тук.
gameplay:GameplayStrings_Flashback:346:SPY_PuzzleChef,GameplayStrings_Flashback,346,Найди лопатку-улику
gameplay:GameplayStrings_Flashback:347:SPY_ChefInvA,GameplayStrings_Flashback,347,"Оно не должно светиться, верно?"
gameplay:GameplayStrings_Flashback:348:SPY_ChefInvB,GameplayStrings_Flashback,348,С помощью счетчика Гейгера виден странный свет.
gameplay:GameplayStrings_Flashback:349:SPY_ChefInvC,GameplayStrings_Flashback,349,Хранитке Kitche-tron не устоять перед промышленным буром!
gameplay:GameplayStrings_Flashback:350:SPY_ChefInvD,GameplayStrings_Flashback,350,"Ты знаешь, что делать!"
gameplay:GameplayStrings_Flashback:351:SPY_ChefInvE,GameplayStrings_Flashback,351,В секретной хранилке повара — целое сокровище улик!
gameplay:GameplayStrings_Flashback:352:SPY_ChefInvF,GameplayStrings_Flashback,352,Закрой это дело!
gameplay:GameplayStrings_Flashback:353:SPY_ChefInvG,GameplayStrings_Flashback,353,"Используй это, чтобы вменить вину повару Кэллиону."
gameplay:GameplayStrings_Flashback:354:SPY_ChefInvH,GameplayStrings_Flashback,354,Вернись в кабинет повара. Счетчик Гейгера показывает странный свет.
gameplay:GameplayStrings_Flashback:355:SPY_BombReviewA,GameplayStrings_Flashback,355,Возьми отвертку из Kitche-tron.
gameplay:GameplayStrings_Flashback:356:SPY_BombReviewB,GameplayStrings_Flashback,356,"Открути боковую панель, чтобы получить доступ к внутренностям."
gameplay:GameplayStrings_Flashback:357:SPY_BombReviewC,GameplayStrings_Flashback,357,"Перемещай переключатели, чтобы получить доступ к ядерным кодам."
gameplay:GameplayStrings_Flashback:358:SPY_BombReviewD,GameplayStrings_Flashback,358,Переведи рецепт в последовательность азбуки Морзе и введи ее.
gameplay:GameplayStrings_Flashback:359:SPY_BombReviewE,GameplayStrings_Flashback,359,"Быстро посчитай, какие провода нужно перерезать."
gameplay:GameplayStrings_Flashback:360:SPY_BombReviewF,GameplayStrings_Flashback,360,Ядерное ядро освобождено! Но оно все еще горячее!
gameplay:GameplayStrings_Flashback:361:SPY_BombReviewG,GameplayStrings_Flashback,361,"Положи его на лед, чтобы снять ядерную угрозу."
gameplay:GameplayStrings_Flashback:362:SPY_BombClueA,GameplayStrings_Flashback,362,"Поверни ручку, получи приз."
gameplay:GameplayStrings_Flashback:363:SPY_BombClueA2,GameplayStrings_Flashback,363,"Переверни его, затем открути панель."
gameplay:GameplayStrings_Flashback:364:SPY_BombClueB,GameplayStrings_Flashback,364,Соедини каждое число с его парой.
gameplay:GameplayStrings_Flashback:365:SPY_BombClueC,GameplayStrings_Flashback,365,Вино? У Kitche-tron есть инструмент для этого?
gameplay:GameplayStrings_Flashback:366:SPY_BombClueD,GameplayStrings_Flashback,366,Точки и тире… ты где-то это видел?
gameplay:GameplayStrings_Flashback:367:SPY_BombClueD2,GameplayStrings_Flashback,367,"Начинается с «тире, тире, точка, точка»…"
gameplay:GameplayStrings_Flashback:368:SPY_BombClueE,GameplayStrings_Flashback,368,Внимательно рассмотри каждый символ. Сложение или вычитание?
gameplay:GameplayStrings_Flashback:369:SPY_BombClueF,GameplayStrings_Flashback,369,Круг – Круг = Луна
gameplay:GameplayStrings_Flashback:370:SPY_BombClueG,GameplayStrings_Flashback,370,"Пока ядро горячее, оно опасно!"
gameplay:GameplayStrings_Flashback:371:SPY_BombPuzzleA,GameplayStrings_Flashback,371,Разберти Китче-трон 3000
gameplay:GameplayStrings_Flashback:372:SPY_BombPuzzleB,GameplayStrings_Flashback,372,Обезвредь ядерное ядро
gameplay:GameplayStrings_Flashback:373:SPY_Icebucket,GameplayStrings_Flashback,373,Морозно!
gameplay:GameplayStrings_Flashback:374:SPY_IcebucketWrong,GameplayStrings_Flashback,374,Давай отложим эту идею на потом.
gameplay:GameplayStrings_Flashback:375:SPY_Pickles2,GameplayStrings_Flashback,375,«Вещдок D2: обычные огурцы. Отмечается полное отсутствие свечения».
gameplay:GameplayStrings_Flashback:376:SPY_ChefDossierLabel,GameplayStrings_Flashback,376,"Может, повар Кэллион и есть виновник?"
gameplay:GameplayStrings_Flashback:377:SPY_GisborneDossierLabel,GameplayStrings_Flashback,377,"Может, профессор Гисборн и есть виновник?"
gameplay:GameplayStrings_Flashback:378:SPY_MonstrongDossierLabel,GameplayStrings_Flashback,378,"Может, профессор Монстронг и есть виновница?"
gameplay:GameplayStrings_Flashback:379:SPY_MadsGuilty,GameplayStrings_Flashback,379,"«Мэдлин никогда не скрывала своей ненависти к Горацио… может, это она?»"
gameplay:GameplayStrings_Flashback:380:SPY_ChefGuilty,GameplayStrings_Flashback,380,"«Повар, похоже, часто на грани из-за сюрпризов Горацио… Неужели ему стало слишком тяжело?»"
gameplay:GameplayStrings_Flashback:381:SPY_PuzzleGuy,GameplayStrings_Flashback,381,Найди дозиметр
gameplay:GameplayStrings_Flashback:383:YUM_BurgerTrain,GameplayStrings_Flashback,383,Время главного блюда: бургеры!
gameplay:GameplayStrings_Flashback:384:YUM_BurgerTrainWrong,GameplayStrings_Flashback,384,У меня есть претензии к такому обслуживанию.
gameplay:GameplayStrings_Flashback:385:YUM_DessertTrain,GameplayStrings_Flashback,385,Десерт за счёт заведения!
gameplay:GameplayStrings_Flashback:386:YUM_DessertTrainWrong,GameplayStrings_Flashback,386,Так не пойдёт!
gameplay:GameplayStrings_Flashback:387:YUM_SaladShooterNoPower,GameplayStrings_Flashback,387,Салат-шутер не подключён к сети.
gameplay:GameplayStrings_Flashback:388:YUM_StayInKitchen,GameplayStrings_Flashback,388,Мне нужно остаться здесь и выполнять заказы!
gameplay:GameplayStrings_Flashback:389:YUM_KitchetronLock,GameplayStrings_Flashback,389,"Чёрт, это замок Китче-трона! Как мне открыть эту штуку?"
gameplay:GameplayStrings_Flashback:390:YUM_KitchenDoorClue,GameplayStrings_Flashback,390,«Китче-трон 3000»? Что это такое?
gameplay:GameplayStrings_Flashback:391:YUM_KitchenDoorClueB,GameplayStrings_Flashback,391,"Ну, я уже знаю, что делать."
gameplay:GameplayStrings_Flashback:392:YUM_ExtraProduce,GameplayStrings_Flashback,392,Хотя бы припасов хватает!
gameplay:GameplayStrings_Flashback:393:YUM_SoupTrain,GameplayStrings_Flashback,393,"Горячий суп, подаём!"
gameplay:GameplayStrings_Flashback:394:YUM_SoupTrainWrong,GameplayStrings_Flashback,394,Тебе супа не будет.
gameplay:GameplayStrings_Flashback:395:YUM_SoupNoBroth,GameplayStrings_Flashback,395,В нём даже бульона нет!
gameplay:GameplayStrings_Flashback:396:YUM_SoupCuttingBoard,GameplayStrings_Flashback,396,Что мне использовать для этого супа?
gameplay:GameplayStrings_Flashback:397:YUM_SoupCuttingBoardWrong,GameplayStrings_Flashback,397,Не думаю...
gameplay:GameplayStrings_Flashback:398:YUM_BlockOutsideAccess,GameplayStrings_Flashback,398,"Мне нужно в кухню, а не на улицу."
gameplay:GameplayStrings_Flashback:399:YUM_SoupNoDump,GameplayStrings_Flashback,399,Слишком поздно выбрасывать... оно уже перемешано!
gameplay:GameplayStrings_Flashback:400:YUM_SaladIngredientPlates,GameplayStrings_Flashback,400,"Ладно, какие фрукты и овощи идут в этот салат?"
gameplay:GameplayStrings_Flashback:401:YUM_SaladIngredientPlatesWrong,GameplayStrings_Flashback,401,Надо придерживаться рецепта...
gameplay:GameplayStrings_Flashback:402:YUM_Award1,GameplayStrings_Flashback,402,"«Награда за послушного робота». Ладно, это просто пассивная агрессия."
gameplay:GameplayStrings_Flashback:403:YUM_Award2,GameplayStrings_Flashback,403,«Достижение: следование правилам».
gameplay:GameplayStrings_Flashback:404:YUM_PoisonedFaculty,GameplayStrings_Flashback,404,"Им нужен антидот, СРОЧНО!"
gameplay:GameplayStrings_Flashback:405:YUM_JelloDisplayLocked,GameplayStrings_Flashback,405,Двери заперты.
gameplay:GameplayStrings_Flashback:406:YUM_SaladNoThrowAway,GameplayStrings_Flashback,406,"Мне нужно сначала приготовить салат, чтобы его выбросить!"
gameplay:GameplayStrings_Flashback:407:YUM_SaladTrain,GameplayStrings_Flashback,407,"Ладно, первое блюдо — салат. Подаём!"
gameplay:GameplayStrings_Flashback:408:YUM_SaladTrainWrong,GameplayStrings_Flashback,408,Это не салат!
gameplay:GameplayStrings_Flashback:409:YUM_MoreVeggies,GameplayStrings_Flashback,409,Нужно больше овощей!
gameplay:GameplayStrings_Flashback:410:YUM_KitchetronAttach,GameplayStrings_Flashback,410,Это насадка Китче-трона...
gameplay:GameplayStrings_Flashback:411:YUM_CulinaryLaw,GameplayStrings_Flashback,411,«Кулинарное право»
gameplay:GameplayStrings_Flashback:412:YUM_CookbookClue,GameplayStrings_Flashback,412,"Сесам, откройся. Это подставка для кулинарной книги."
gameplay:GameplayStrings_Flashback:413:YUM_HourglassLabel,GameplayStrings_Flashback,413,Я не могу терпеть эти штуки.
gameplay:GameplayStrings_Flashback:414:YUM_ReceiptsCollection,GameplayStrings_Flashback,414,"Чеки на всё, что когда-либо покупали для кухни, в алфавитном порядке"
gameplay:GameplayStrings_Flashback:415:YUM_MostOrganized,GameplayStrings_Flashback,415,"«Награда самому организованному сотруднику». Похоже, повар выигрывает каждый раз."
gameplay:GameplayStrings_Flashback:416:YUM_ChefTidy,GameplayStrings_Flashback,416,"Повар, похоже, держит здесь всё в идеальном порядке."
gameplay:GameplayStrings_Flashback:417:YUM_CookingInstrumentsMusical,GameplayStrings_Flashback,417,«Кухонные приборы — как музыкальные инструменты: нужно заставить их петь!»
gameplay:GameplayStrings_Flashback:418:YUM_CookingPainting,GameplayStrings_Flashback,418,«Готовка еды — как рисование картины».
gameplay:GameplayStrings_Flashback:419:YUM_PoisonsExpert,GameplayStrings_Flashback,419,«Эксперт по ядам и антидотам»
gameplay:GameplayStrings_Flashback:420:YUM_TasteEscapeChamp,GameplayStrings_Flashback,420,«Чемпион по вкусу побегов»
gameplay:GameplayStrings_Flashback:421:YUM_CleanestSurface,GameplayStrings_Flashback,421,«Награда за самую чистую рабочую поверхность»
gameplay:GameplayStrings_Flashback:422:YUM_OrganizedKitchen,GameplayStrings_Flashback,422,«Награда за самую организованную кухню»
gameplay:GameplayStrings_Flashback:423:YUM_MysteriousRecipe,GameplayStrings_Flashback,423,"«Награда за самую загадочную рецептуру, 1948»"
gameplay:GameplayStrings_Flashback:424:YUM_BlendSoup,GameplayStrings_Flashback,424,Мне стоит взбить суп на Китче-троне?
gameplay:GameplayStrings_Flashback:425:YUM_KitchetronLabel,GameplayStrings_Flashback,425,«Китче-трон 3000». Выглядит дорого.
gameplay:GameplayStrings_Flashback:426:YUM_JukeboxPgE,GameplayStrings_Flashback,426,[E1] Решающее решение<br>[E2] Эй (партнёр!)<br>[E3] Среди цветов<br>[E4] Скиффл-шамбаль
gameplay:GameplayStrings_Flashback:427:YUM_JukeboxPgB,GameplayStrings_Flashback,427,[B1] Девушки держатся (вместе)<br>[B2] Летняя любовь<br>[B3] Поколение замков<br>[B4] Бессмысленный шёпот
gameplay:GameplayStrings_Flashback:428:YUM_JukeboxPgC,GameplayStrings_Flashback,428,[C1] Ключ к ритму<br>[C2] Не слишком джазово<br>[C3] Рок-час<br>[C4] Чуть мимо цели
gameplay:GameplayStrings_Flashback:429:YUM_JukeboxPgD,GameplayStrings_Flashback,429,"[D1] Дождь свободы<br>[D2] Прямо за закатом<br>[D3] Танцуй, танцуй!<br>[D4] Свинг вниз"
gameplay:GameplayStrings_Flashback:430:YUM_Gisborne,GameplayStrings_Flashback,430,Гисборн
